Weight of Layer 1,Weight,520,0.017736821,0.017736821,,,,,,,,,,,
Weight of Layer 1,Weight,51,0.017313613,0.017313613,,,,,,,,,,,
Weight of Layer 1,Weight,209,-0.016310839,0.016310839,,,,,,,,,,0,
Weight of Layer 1,Weight,686,0.016256366,0.016256366,,,,,,,,,,,1
Weight of Layer 1,Weight,581,0.01608065,0.01608065,,,,,,,,,,,
Weight of Layer 1,Weight,39,-0.016014136,0.016014136,,,,,,,,,,,
Weight of Layer 1,Weight,555,0.015969167,0.015969167,,,,,,,,,,,
Weight of Layer 1,Weight,595,0.015924396,0.015924396,,,,,,,,,,,
Weight of Layer 1,Weight,738,-0.015821254,0.015821254,,,,,,,,,,,
Weight of Layer 1,Weight,779,-0.015772544,0.015772544,,,,,,,,,,,
Weight of Layer 1,Weight,493,-0.015729072,0.015729072,,,,,,,,,,,
Weight of Layer 1,Weight,528,0.015698455,0.015698455,,,,,,,,,,,
Weight of Layer 1,Weight,522,-0.015632575,0.015632575,,,,,,1,,,,,
Weight of Layer 1,Weight,608,0.015594265,0.015594265,,,,,,,,,,,
Weight of Layer 1,Weight,525,-0.015542045,0.015542045,,,,,,,,,,,
Weight of Layer 1,Weight,566,0.015085422,0.015085422,,,,,,,,,,,
Weight of Layer 1,Weight,448,0.015022629,0.015022629,,,,,,,,,,,
Weight of Layer 1,Weight,470,-0.014937113,0.014937113,,,,,,,,,,,
Weight of Layer 1,Weight,577,-0.014832206,0.014832206,,,,,,1,,,,,
Weight of Layer 1,Weight,64,0.014743841,0.014743841,,,,,,,,,,,
Weight of Layer 1,Weight,782,-0.014500112,0.014500112,,,,,,,,,,,
Weight of Layer 1,Weight,742,-0.01408303,0.01408303,,,,,,,,,,,
Weight of Layer 1,Weight,338,0.013722975,0.013722975,,,,,,,,,,,
Weight of Layer 1,Weight,531,0.01361642,0.01361642,,,,,,,,,,,
Weight of Layer 1,Weight,7,-0.013561882,0.013561882,,,,,,,,,,,
Weight of Layer 1,Weight,580,-0.013389769,0.013389769,,,,,,,,,,,
Weight of Layer 1,Weight,466,0.013058265,0.013058265,,,,,,,,,,,
Weight of Layer 1,Weight,12,-0.012501288,0.012501288,,,,,,,,,,,
Weight of Layer 1,Weight,350,-0.012448655,0.012448655,,,,,,,,,,,
Weight of Layer 1,Weight,3,-0.01208815,0.01208815,,,,,,,,,,,
Weight of Layer 1,Weight,397,0.011984952,0.011984952,,,,,,,,,,,
Weight of Layer 1,Weight,47,0.011632354,0.011632354,,,,,,,,,,,
Weight of Layer 1,Weight,582,0.011575082,0.011575082,,,,,,,,,,,
Weight of Layer 1,Weight,772,-0.011387041,0.011387041,,,,,,,,,,,
Weight of Layer 1,Weight,669,0.011357844,0.011357844,,,,,,,,,,,
Weight of Layer 1,Weight,142,0.011300121,0.011300121,,,,,,,,,,,
Weight of Layer 1,Weight,11,-0.01098964,0.01098964,,,,,,,,,,,
Weight of Layer 1,Weight,441,0.010809593,0.010809593,,,,,,,,,,,
Weight of Layer 1,Weight,42,0.010400703,0.010400703,,,,,,,,,,,
Weight of Layer 1,Weight,624,0.010232281,0.010232281,,,,,,,,,,,
Weight of Layer 1,Weight,521,-0.009797264,0.009797264,,,,1,,,,,,,
Weight of Layer 1,Weight,615,0.009783149,0.009783149,,,,,,,,,,,
Weight of Layer 1,Weight,433,0.009715912,0.009715912,,,,,,,,,,,
Weight of Layer 1,Weight,702,-0.009425101,0.009425101,,,,,,,,,,,
Weight of Layer 1,Weight,19,-0.009375471,0.009375471,,,,,,,,,,,
Weight of Layer 1,Weight,464,0.009209907,0.009209907,,,,,,,,,,,
Weight of Layer 1,Weight,385,-0.009150728,0.009150728,,,0,,,,,,,,
Weight of Layer 1,Weight,683,0.008771331,0.008771331,,,,,,,,,,,
Weight of Layer 1,Weight,625,0.008562648,0.008562648,,,,,,,,,,,
Weight of Layer 1,Weight,743,0.007823699,0.007823699,,,,,,,,,,,
Weight of Layer 1,Weight,414,-0.007576503,0.007576503,,,,,,,,,,,
Weight of Layer 1,Weight,365,-0.007118932,0.007118932,,,,,,,,,,,
Weight of Layer 1,Weight,31,-0.00646566,0.00646566,,,,,,,,,,,
Weight of Layer 1,Weight,630,0.005923483,0.005923483,,,,,,,,,,,
Weight of Layer 1,Weight,281,0.005803884,0.005803884,,,,,,,,,,,
Weight of Layer 1,Weight,526,0.005748583,0.005748583,,,,,,,,,,,
Weight of Layer 1,Weight,26,0.005620957,0.005620957,,,,0,,,,,,,
Weight of Layer 1,Weight,496,-0.005594758,0.005594758,,,,,,,,,,,
Weight of Layer 1,Weight,139,0.005323181,0.005323181,,,,,,,,,,,
Weight of Layer 1,Weight,773,-0.0049831,0.0049831,,,,,,,,,,0,
Weight of Layer 1,Weight,603,-0.004916777,0.004916777,,,,,,,,,,,
Weight of Layer 1,Weight,465,-0.004861873,0.004861873,,,,,,,,,,,
Weight of Layer 1,Weight,556,0.004679488,0.004679488,,,0,,,,,,,,
Weight of Layer 1,Weight,693,0.004634762,0.004634762,,,,,,,,,,,
Weight of Layer 1,Weight,21,0.004363982,0.004363982,,,,,,,,,,,
Weight of Layer 1,Weight,442,0.00390981,0.00390981,,,,,,,,,,,
Weight of Layer 1,Weight,129,0.003595849,0.003595849,,,,,,,,,,,
Weight of Layer 1,Weight,337,0.003552108,0.003552108,,,,,,,,,,,
Weight of Layer 1,Weight,739,-0.003423717,0.003423717,,,,,,,,,,,
Weight of Layer 1,Weight,510,-0.003267197,0.003267197,,,,,,,,,,,
Weight of Layer 1,Weight,54,-0.003150288,0.003150288,,,,,,,,,,,
Weight of Layer 1,Weight,16,-0.00293029,0.00293029,,,,,,,,,,,
Weight of Layer 1,Weight,690,0.002178279,0.002178279,,,,,,,,,,,
Weight of Layer 1,Weight,367,-0.0019392,0.0019392,,,,,,0,,,,,
Weight of Layer 1,Weight,551,-0.001837929,0.001837929,,,,,,1,,,,,
Weight of Layer 1,Weight,369,0.00124248,0.00124248,,,,,,,,,,,
Weight of Layer 1,Weight,390,0.001180999,0.001180999,,,,,,,,,,,
Weight of Layer 1,Weight,633,-0.000915741,0.000915741,,,,,,,,,,,
Weight of Layer 1,Weight,718,0.000874512,0.000874512,,,,,,,,,,,
Weight of Layer 1,Weight,729,-0.000769518,0.000769518,,,,,,,,,,,
Weight of Layer 1,Weight,660,-0.000566086,0.000566086,,,,,,,,,,,
Weight of Layer 1,Weight,567,-0.0005023,0.0005023,,,,,,,,,0,0,
Weight of Layer 1,Weight,722,-0.000101936,0.000101936,,,,,,,,,,,
